Référence;Description;Fournisseur;Unité;Prix d'achat;Marge;Photo;Catégories;Compte Général;Stock (Y/N);Emplacement;EAN;Quantité Min;Quantité Max;Identifiant_Fourniture;Identifiant_Emplacement
AR00021716;RELI MARTEAU D ARDOISIER A TRANCHANT DOUBLE, POIGNEE EN CUIR, DROITE-650 GR;Façozinc;Pièce(s);98,10;0,00;;;;;;4014118025899;;
AR00021717;RELI MARTEAU D ARDOISIER A TRANCHANT DOUBLE, POIGNEE EN CUIR, GAUCHE-650 GR;Façozinc;Pièce(s);98,10;0,00;;;;;;4014118025905;;
AR00021732;DISQUE A COUPER FZ YL D 125X1MM;Façozinc;Pièce(s);1,46;0,00;;;;;;7611123233614;;
AR00021745;SOLUTION DE LISSAGE N°1 BIDON 1L (EX 4612);Façozinc;Litre(s);7,80;0,00;;;;;;5425000490852;;
AR00021776;ROCKFLEX 214 5000x1000x100MM (EX 31310) (Rockroof Flexi);Façozinc;M²;12,77;0,00;;;;;;;;
AR00021777;ROCKFLEX 224 3500x1000x140MM (Rockroof Flexi plus);Façozinc;M²;17,88;0,00;;;;;;;;
AR00021778;ROCKFLEX 224 3000x1000x160MM (Rockroof Flexi plus);Façozinc;M²;20,44;0,00;;;;;;;;
AR00021779;ROCKFLEX 224 4000x1000x120MM (Rockroof Flexi plus);Façozinc;M²;15,33;0,00;;;;;;;;
AR00021815;PANNEAU DE LAINE SEMI-RIGIDE POUR CLOISONS URSA 34 45 1350X600 URSACOUSTIC;Façozinc;M²;3,95;0,00;;;;;;;;
AR00021816;PANNEAU DE LAINE SEMI-RIGIDE POUR CLOISONS URSA 34 50 1350X600 URSACOUSTIC;Façozinc;M²;4,49;0,00;;;;;;;;
AR00021818;PANNEAU DE LAINE SEMI-RIGIDE POUR CLOISONS URSA 34 75 1350X600 URSACOUSTIC;Façozinc;M²;6,47;0,00;;;;;;;;
AR00021839;RIVETS AVEUGLES ALU CODIFICATION UNIQUE - COURT - 4 X 6 MM;Façozinc;Pièce(s);8,80;0,00;;;;;;8429586981381;;
AR00021840;RIVETS AVEUGLES ALU CODIFICATION UNIQUE - MEDIUM - 4 X 10 MM (EX BG 060155);Façozinc;Pièce(s);9,68;0,00;;;;;;8429586981442;;
AR00021842;RIVETS AVEUGLES ALU  4.8 X 10 MM (EX BG 060175) SACHET DE 95PCS;Façozinc;Pièce(s);9,59;0,00;;;;;;8429586981589;;
AR00021847;RIVETS AVEUGLES ALU 4.8 X 12 MM (EX BG 060180) SACHET DE 60PCS;Façozinc;Pièce(s);10,57;0,00;;;;;;8712108601806;;
AR00021891;VIS A BOIS TORX 5/70;Façozinc;Boîte(s);12,12;0,00;;;;;;5410439338417;;
AR00022087;ARDOISE CUPA 4 EXCELLENCE 40X20;Façozinc;Pièce(s);2,11;0,00;;;;;;;;
AR00022125;BROSSE A DECAPAGE ZINC;Façozinc;Pièce(s);16,07;0,00;;;;;;4001895880452;;
AR00022126;SUPPORT DE BROSSE POUR MEULEUSE;Façozinc;Pièce(s);43,99;0,00;;;;;;;;
AR00022181;DISQUE A COUPER SIAWHEEL FZ YL D 230X2MM;Façozinc;Pièce(s);4,40;0,00;;;;;;7611123233713;;
AR00022191;CLE A MOLETTE DIN 3117/ISO 6787-300MM;Façozinc;Pièce(s);35,64;0,00;;;;;;8691486804552;;
AR00022194;TENAILLE DE MENUISIER 180MM;Façozinc;Pièce(s);16,19;0,00;;;;;;8691486308814;;
AR00022199;SERRE-TUBE PINCE MULTIPRISE 250MM;Façozinc;Pièce(s);22,68;0,00;;;;;;8691486014234;;
AR00022205;PINCE A JOINT DEBOUT 1ER PLI;Façozinc;Pièce(s);174,24;0,00;;;;;;3547710470114;;
AR00022206;PINCE A JOINT DEBOUT 2EME PLI;Façozinc;Pièce(s);159,48;0,00;;;;;;3547710470121;;
AR00022238;FACOSIL-NRS;Façozinc;Pièce(s);4,98;0,00;;;;;;;;
AR00022249;DISQUE DIAMANT FACODIAM LASER DIAM 125MM BLEU;Façozinc;Pièce(s);16,20;0,00;;;;;;5450248353416;;
AR00022251;DISQUE DIAMANT FACODIAM TIGER DIAM 125MM ORANGE;Façozinc;Pièce(s);27,90;0,00;;;;;;5420000023895;;
AR00022252;DISQUE DIAMANT FACODIAM TIGER DIAM 230MM ORANGE;Façozinc;Pièce(s);49,50;0,00;;;;;;5420000023901;;
AR00022288;CROCHET ARD A AGR BLACK INOX 430 110 4/4;Façozinc;Kg;8,49;0,00;;;;;;;;
AR00022289;CROCHET ARD A AGR BLACK INOX 430 50 4/4;Façozinc;Kg;8,49;0,00;;;;;;;;
AR00022291;CROCHET ARD A AGR INOX 430 50 4/4;Façozinc;Kg;6,37;0,00;;;;;;;;
AR00022306;TUYAU CAOUTCHOUC AVEC RACCORD D 6.3MM 10M;Façozinc;Pièce(s);41,36;0,00;;;;;;3189640963108;;
AR00022308;MULTISEAL LARGEUR 30CM ROULEAU DE 10M;Façozinc;Pièce(s);76,91;0,00;;;;;;7612894021950;;
AR00022309;MULTISEAL LARGEUR 20CM ROULEAU DE 3M;Façozinc;Pièce(s);23,15;0,00;;;;;;7612894021998;;
AR00022316;MECHE SDS + XLR 5X50X110;Façozinc;Pièce(s);8,10;0,00;;;;;;5035048077689;;
AR00022317;MECHE SDS + XLR 6X50X110;Façozinc;Pièce(s);8,00;0,00;;;;;;5035048077733;;
AR00022318;MECHE SDS + XLR 6X100X160;Façozinc;Pièce(s);8,20;0,00;;;;;;5035048077740;;
AR00022320;MECHE SDS + XLR 8X100x160;Façozinc;Pièce(s);10,80;0,00;;;;;;5035048077849;;
AR00022321;MECHE SDS + XLR 10X100x160;Façozinc;Pièce(s);11,60;0,00;;;;;;5035048077894;;
AR00022322;MECHE SDS + XLR 12X100x160;Façozinc;Pièce(s);15,70;0,00;;;;;;5035048077948;;
AR00022469;ARDOISE NEW STONIT ETERNIT 60X30 GRIS SCHISTE;Façozinc;Pièce(s);2,54;0,00;;;;;;;;
AR00022500;AVALOIR EU-EPDM D75MM 45GR 600MM;Façozinc;Pièce(s);22,89;0,00;;;;;;5414564042393;;
AR00022514;MECHE A BOIS HELICOIDALE 10x380MM;Façozinc;Pièce(s);21,40;0,00;;;;;;5011402385874;;
AR00022515;MECHE A BOIS HELICOIDALE 12x380MM;Façozinc;Pièce(s);22,90;0,00;;;;;;5011402385881;;
AR00022516;MECHE A BOIS HELICOIDALE 14x380MM;Façozinc;Pièce(s);23,60;0,00;;;;;;5011402385898;;
AR00022717;PANNEAUX MULTIPLEX WBP (CL2) MLH 18MM 2500X1220 (3.05 M2);Façozinc;M²;16,58;0,00;;;;;;;;
AR00022783;TRIDEX EPDM 1,00 X 100 1MM (100 M2);Façozinc;M²;10,01;0,00;;;;;;5414564000867;;
AR00022784;TRIDEX EPDM 0,60 X 100 1MM (60M2);Façozinc;Pièce(s);599,86;0,00;;;;;;5414564000829;;
AR00022848;CROCHET ARD A AGR BLACK INOX 430 90 4/4;Façozinc;Kg;8,49;0,00;;;;;;;;
AR00022854;DERBIGUM GC 4MM  8M2;Façozinc;Pièce(s);175,62;0,00;;;;;;;;
AR00022899;EVACON 3-10L;Façozinc;Litre(s);10,01;0,00;;;;;;;;
AR00022918;CAVALIER NOIR 15-15 ARRONDI;Façozinc;Pièce(s);1,95;0,00;;;;;;;;
AR00022958;SERRE-JOINT MODÈLE ECO, QUALITÉ BÂTIMENT - 200 X 50 MM (EX NX 05122);Façozinc;Pièce(s);4,50;0,00;;;;;;5420000019669;;
AR00022984;SKYLUX COUP BOMBEE EN ACRYLIQUE 3P-PMMA OPALIN/PMMA CLAIR/PMMA OPALIN 1000X1000MM;Façozinc;Pièce(s);403,50;0,00;;;;;;5412970022534;;
AR00022994;CROCHET POUR FAITIERE EN CUIVRE ALTERNA/BORONDA;Façozinc;Pièce(s);0,48;0,00;;;;;;;;
AR00022997;FAITIERE AVEC EMBOITEMENT INT. 90° POUR ALTERNA/BORONDA GRIS FONCE;Façozinc;Pièce(s);16,83;0,00;;;;;;;;
AR00022998;FAITIERE AVEC EMBOITEMENT INT. 120° POUR ALTERNA/BORONDA GRIS FONCE;Façozinc;Pièce(s);16,83;0,00;;;;;;;;
AR00023084;BEC LEISTER 40MM MATERIEL SOLAR;Façozinc;Pièce(s);50,29;0,00;;;;;;;;
AR00023256;FACONNAGE S/ MESURE 1100 ZN 0,7;Façozinc;Mc;31,21;0,00;;;;;;;;
AR00023291;SANDOW PLAT 4 BRINS;Façozinc;Pièce(s);4,09;0,00;;;;;;5420000014244;;
AR00023351;TAPE SUPER DUCT GRIS 50X50;Façozinc;Pièce(s);8,85;0,00;;;;;;8714828000754;;
AR00023352;TAPE SUPER DUCT NOIR 50X50;Façozinc;Pièce(s);8,85;0,00;;;;;;8714828000761;;
AR00023360;MIGEON STD CROCHET DE TUILE LATERALE EN INOX;Façozinc;Pièce(s);0,19;0,00;;;;;;3387735800257;;
AR00023433;LAME SCIE CIRCUL.S60 305X30X48D 3.0;Façozinc;Pièce(s);115,20;0,00;;;;;;5035048061909;;
AR00023531;ROCKFLEX 224 2500x1000x180MM (Rockroof Flexi plus);Façozinc;M²;22,98;0,00;;;;;;;;
AR00023535;CROCHET ARD A AGR INOX 430 BOS 92 4/4;Façozinc;Kg;6,37;0,00;;;;;;;;
AR00023683;CROCHET ARD A AGR INOX 430 110 6/4;Façozinc;Kg;6,37;0,00;;;;;;;;
AR00023690;CARTOUCHE METHYL ACETHYLENE + BUTANE 60GR (EX 445);Façozinc;Pièce(s);7,10;0,00;;;;;;3189640004450;;
AR00023691;LIME POUR ETAIN AVEC MANCHE;Façozinc;Pièce(s);24,73;0,00;;;;;;4014118004320;;
AR00023770;AGRAFEUSE T6 EN COFFRET + AGRAFE (BTE3000);Façozinc;Pièce(s);61,36;0,00;;;;;;5902013938088;;
AR00023801;SKYLUX COUP BOMBEE EN ACRYLIQUE 3P-PMMA OPALIN/PMMA CLAIR/PMMA OPALIN 1000X2000MM;Façozinc;Pièce(s);789,75;0,00;;;;;;5412970022671;;
AR00023838;CASSETTE 7 PCS SDS+ XL 5,6x2,8x2,10,12MM;Façozinc;Pièce(s);69,20;0,00;;;;;;5035048078341;;
AR00023865;MASTERSYSTEMS EPDM 2,20MM 3,05M X 15,25M (46.51 M2);Façozinc;Pièce(s);1 101,87;0,00;;;;;;5414564038570;;
AR00023866;MASTERSYSTEMS PRETAPE EPDM 2.20MM 1.525M X 12.20M (18.61M2);Façozinc;Pièce(s);521,13;0,00;;;;;;5414564036194;;
AR00023867;MASTERSYSTEMS PRETAPE EPDM 2.20MM 3.05M X 15.25M (46.51 M2);Façozinc;Pièce(s);1 214,19;0,00;;;;;;5414564035890;;
AR00023868;MASTER POLYBACK STARTER 3.78L;Façozinc;Pièce(s);72,84;0,00;;;;;;5414564008207;;
AR00023870;MASTERCONTACT PX300 11L (+- 900G/M2);Façozinc;Pièce(s);121,76;0,00;;;;;;5414564000294;;
AR00023871;CONTACT CLEANER 10L MASTER SYSTEMS;Façozinc;Pièce(s);122,26;0,00;;;;;;5414564000331;;
AR00023872;MASTERBOND POLYBACK 7.5CM X 30.5M;Façozinc;Pièce(s);182,96;0,00;;;;;;5414564007859;;
AR00023875;MASTERCOVER POLYBACK 22.5CM X 30.5M;Façozinc;Pièce(s);385,68;0,00;;;;;;5414564041983;;
AR00023877;MASTERFLASHING POLYBACK 15CM X 30.5M;Façozinc;Pièce(s);315,92;0,00;;;;;;5414564007873;;
AR00023878;MASTERFLASHING POLYBACK 30CM X 15.25M;Façozinc;Pièce(s);277,15;0,00;;;;;;5414564015014;;
AR00023883;TAPE ADHESIF SUPER METAL 100MMX50M;Façozinc;Pièce(s);9,85;0,00;;;;;;5420000025172;;
AR00023904;MASTIC MASTER-600ML;Façozinc;Pièce(s);27,99;0,00;;;;;;5414564000263;;
AR00023911;MASTERPUR PX200 (8kg);Façozinc;Pièce(s);89,10;0,00;;;;;;5414564000270;;
AR00023961;SORTIE DE VENTILATION INTEGRA ATZ D160;Façozinc;Pièce(s);66,37;0,00;;;;;;;;
AR00023966;PINCE A CLINCHER INTERCLIPS ZINC;Façozinc;Pièce(s);55,80;0,00;;;;;;3476060003607;;
AR00023993;TRIDEX EPDM 1,40 X 100 1MM (140M2);Façozinc;M²;10,01;0,00;;;;;;5414564000904;;
AR00023995;ROCKWOOL RHINOXX 1000x600x160MM;Façozinc;M²;58,98;0,00;;;;;;8711698907879;;
AR00024002;FAITIERE MOULUREE 90° POUR ALTERNA/BORONDA GRIS FONCE;Façozinc;Pièce(s);12,71;0,00;;;;;;;;
AR00024038;EVALASTIC V GRIS 2.2MM:1.59m x 25m;Façozinc;Pièce(s);816,37;0,00;;;;;;;;
AR00024039;EVALASTIC COIN INTERIEUR GRIS;Façozinc;Pièce(s);8,27;0,00;;;;;;;;
AR00024040;EVALASTIC COIN EXTERIEUR GRIS;Façozinc;Pièce(s);8,27;0,00;;;;;;;;
AR00024077;PINCE INTERPERFOR 3.5X15MM;Façozinc;Pièce(s);88,56;0,00;;;;;;3476060003416;;
AR00024092;POTTELBERG 451 CROCHET DE TUILE VISIBLE EN INOX;Façozinc;Pièce(s);0,12;0,00;;;;;;9002945043457;;
AR00024110;TAPE ADHESIF SUPER METAL 50MM X 50M;Façozinc;Pièce(s);4,55;0,00;;;;;;5420000025158;;
AR00024148;BANDE DE RIVE 33/250 RAL 7016 GRIS ANTHRACITE 2,10 M;Façozinc;Mc;9,88;0,00;;;;;;;;
AR00024220;CARTOUCHES GAZ PASLODE POUR IM90I (EX 010811);Façozinc;Pièce(s);80,83;0,00;;;;;;5700253003487;;
AR00024452;PANNEAU TRIPLEX MERANTI RAINURE 2M44 X 1M22 12MM;Façozinc;M²;26,55;0,00;;;;;;;;
AR00024485;DERBIBOND NT - 12KG (AVEC ECOSAC);Façozinc;Pièce(s);79,27;0,00;;;;;;5412365005654;;
AR00024512;REGLE A NIVEAU RENFORCE 150CM;Façozinc;Pièce(s);63,45;0,00;;;;;;5420000000599;;
AR00024569;CROCHET ARD A AGR BLACK INOX 430 110 3/4;Façozinc;Kg;8,49;0,00;;;;;;;;
AR00024570;CISAILLE IDEAL 240MM DROITE;Façozinc;Pièce(s);20,52;0,00;;;;;;5420000015005;;
AR00024580;FACOROOF TITAN 1 1,50x50M (75M2)  220GR/M2 SD 0.03M;Façozinc;Pièce(s);119,34;0,00;;;;;;;;
AR00024604;AVALOIR D080 PLOMB LONGEUR 50CM;Façozinc;Pièce(s);47,44;0,00;;;;;;;;
AR00024614;TYVEK UV FACADE (75M2);Façozinc;Pièce(s);242,40;0,00;;;;;;;;
AR00024692;SERRE-JOINT MODÈLE ECO, QUALITÉ BÂTIMENT - 300 X 80 MM;Façozinc;Pièce(s);7,90;0,00;;;;;;5420000019706;;
AR00024697;DOLMEN 45x32 GRIS FONCE;Façozinc;Pièce(s);1,73;0,00;;;;;;;;
AR00024712;COUDE ROND D100 QZ 40°;Façozinc;Pièce(s);10,71;0,00;;;;;;;;
AR00024722;CUVETTE DE BRANCHEMENT D80 QZ;Façozinc;Pièce(s);50,61;0,00;;;;;;;;
AR00024724;SANGLE  SIMPLE - 25 MM X 5 M (EX MM7010145);Façozinc;Pièce(s);4,37;0,00;;;;;;5420000022843;;
AR00024726;COUDE ROND D60 QZ 72°;Façozinc;Pièce(s);10,77;0,00;;;;;;;;
AR00024736;FAITIERE MOULUREE 120° POUR ALTERNA/BORONDA GRIS FONCE;Façozinc;Pièce(s);12,71;0,00;;;;;;;;
AR00024753;MINE DE RECHANGE GRAPHITE (5 pieces);Façozinc;Pièce(s);1,95;0,00;;;;;;5420000037953;;
AR00024784;CUVETTE DE BRANCHEMENT D80 ATZ;Façozinc;Pièce(s);50,61;0,00;;;;;;;;
AR00024808;LAME RECIPRO HM 305 X 12.7MM CIMENT/BETON/BRIQUE ROUGE/SABRE S1543HM;Façozinc;Pièce(s);79,10;0,00;;;;;;5035048072769;;
AR00024830;BECHE TERRASSIERE AVEC MANCHE T EN BOIS  ( EX DP 105340);Façozinc;Pièce(s);75,69;0,00;;;;;;5420000019645;;
AR00024836;BALAI DE RUE FIBRE PVC PLAT 330MM;Façozinc;Pièce(s);3,34;0,00;;;;;;5420000026766;;
AR00024838;SEAU DE MACON CAOUTCHOUC FLEXOGOM  NOIR PRO;Façozinc;Pièce(s);7,05;0,00;;;;;;3463523600022;;
AR00024879;LAME SCIE SABRE RECIPRO BIM METAL  203MM (5PCS);Façozinc;Boîte(s);28,50;0,00;;;;;;5035048033333;;
AR00024880;OLIVE NYLON POUR RACCORD 769200 (par sachet de 5 pieces);Façozinc;Pièce(s);17,20;0,00;;;;;;;;
AR00024911;FACOVERNIS CHENE CLAIR 1L;Façozinc;Pièce(s);30,40;0,00;;;;;;;;
AR00024912;FACOVERNIS CHENE MOYEN 1L;Façozinc;Pièce(s);30,40;0,00;;;;;;;;
AR00024913;FACOVERNIS CHENE FONCE 1L;Façozinc;Pièce(s);30,40;0,00;;;;;;;;
AR00024914;FACOVERNIS INCOLORE 1L;Façozinc;Pièce(s);30,40;0,00;;;;;;;;
AR00024944;MECHE SDS PLUS  EXTREME 4 TAILLANTS 6X210X150mm;Façozinc;Pièce(s);10,40;0,00;;;;;;5035048077757;;
AR00024945;MECHE SDS PLUS  EXTREME 4 TAILLANTS 16X250X200mm;Façozinc;Pièce(s);37,10;0,00;;;;;;5035048066133;;
AR00024946;MECHE SDS PLUS  EXTREME 4 TAILLANTS 6.5X160X100mm;Façozinc;Pièce(s);11,40;0,00;;;;;;5035048077771;;
AR00024947;MECHE SDS PLUS  EXTREME 4 TAILLANTS 6.5X210X150mm;Façozinc;Pièce(s);12,90;0,00;;;;;;5035048077788;;
AR00024948;MECHE SDS PLUS  EXTREME 4 TAILLANTS 8X210X150mm;Façozinc;Pièce(s);12,30;0,00;;;;;;5035048077856;;
AR00024949;MECHE SDS PLUS  EXTREME 4 TAILLANTS 8X260X200mm;Façozinc;Pièce(s);15,00;0,00;;;;;;5035048077863;;
AR00024950;MECHE SDS PLUS  EXTREME 4 TAILLANTS 10X210X150mm;Façozinc;Pièce(s);14,80;0,00;;;;;;5035048077900;;
AR00024951;MECHE SDS PLUS  EXTREME 4 TAILLANTS 10X260X200mm;Façozinc;Pièce(s);15,70;0,00;;;;;;5035048077917;;
AR00024952;MECHE SDS PLUS  EXTREME 4 TAILLANTS 12X200X150mm;Façozinc;Pièce(s);17,80;0,00;;;;;;5035048077955;;
AR00024953;MECHE SDS PLUS  EXTREME 4 TAILLANTS 12X260X200mm;Façozinc;Pièce(s);19,80;0,00;;;;;;5035048077962;;
AR00024994;PANNEAU UTHERM SARKING 1200X2400 10CM RAINURE LANGUETTE;Façozinc;M²;23,96;0,00;;;;;;5414399009196;;
AR00024998;CARLISLE SURE-SEAL EPDM FR KLEEN 1.5MM 3.05X30.5M (93,03 M2);Façozinc;Pièce(s);1 099,51;0,00;;;;;;5414564036149;;
AR00025010;PIED DE FERMETTE PFA;Façozinc;Pièce(s);0,56;0,00;;;;;;3523140202693;;
AR00025030;EMBOUTS IMPACT PHILLIPS PH2 50MM;Façozinc;Pièce(s);8,90;0,00;;;;;;5035048089477;;
AR00025033;EMBOUTS IMPACT POZIDRIV PZ2 50MM;Façozinc;Pièce(s);9,50;0,00;;;;;;5035048089347;;
AR00025036;EMBOUTS IMPACT TORX T15 50MM;Façozinc;Pièce(s);12,60;0,00;;;;;;5035048082850;;
AR00025037;EMBOUTS IMPACT TORX T20 50MM;Façozinc;Pièce(s);9,50;0,00;;;;;;5035048089385;;
AR00025038;EMBOUTS IMPACT TORX T25 50MM;Façozinc;Pièce(s);9,50;0,00;;;;;;5035048089392;;
AR00025039;EMBOUTS IMPACT TORX T30 50MM;Façozinc;Pièce(s);9,50;0,00;;;;;;5035048089415;;
AR00025040;EMBOUTS IMPACT TORX T40 50MM;Façozinc;Pièce(s);9,50;0,00;;;;;;5035048089422;;
AR00025070;FOND DE GOUTTIERE ARDENAIS 450 ZN GAUCHE;Façozinc;Pièce(s);2,13;0,00;;;;;;;;
AR00025071;FOND DE GOUTTIERE ARDENAIS 450 ZN DROITE;Façozinc;Pièce(s);2,13;0,00;;;;;;;;
AR00025107;SDS-MAX BURIN POINTE 280MM;Façozinc;Pièce(s);18,20;0,00;;;;;;5011402378067;;
AR00025117;PINCE A BORDER, DROITE-100MM (EX FR 01080100);Façozinc;Pièce(s);111,60;0,00;;;;;;4014118002845;;
AR00025122;SET 6130 INOX + TUYAU 10M ET ACCESSOIRE;Façozinc;Pièce(s);158,60;0,00;;;;;;3189640061309;;
AR00025134;BRULEUR INOX 40MM PUISSANCE 35KW;Façozinc;Pièce(s);45,26;0,00;;;;;;3189640003521;;
AR00025138;BRULEUR INOX 50MM PUISSANCE 50KW;Façozinc;Pièce(s);47,34;0,00;;;;;;3189640005020;;
AR00025139;BRULEUR INOX 60MM PUISSANCE 100KW;Façozinc;Pièce(s);49,64;0,00;;;;;;3189640010024;;
AR00025140;RALLONGE AVEC COL POUR BRULEURS 600MM;Façozinc;Pièce(s);46,39;0,00;;;;;;3189640016002;;
AR00025144;DIAX DISQUE ABRASIF ACIER 115 X 2.5 MM;Façozinc;Pièce(s);1,34;0,00;;;;;;5420000019836;;
AR00025145;DIAX DISQUE ABRASIF ACIER 125 X 2.5 MM;Façozinc;Pièce(s);1,61;0,00;;;;;;;;
AR00025146;DIAX DISQUE ABRASIF ACIER 230 X 2.5 MM;Façozinc;Pièce(s);3,33;0,00;;;;;;5420000019850;;
AR00025147;CHASSE CLOU 4MM;Façozinc;Pièce(s);12,93;0,00;;;;;;5420000018389;;
AR00025150;SANGLE 35 MM X 6 M EN 2 PARTIES;Façozinc;Pièce(s);11,14;0,00;;;;;;5420000022812;;
AR00025153;PINCEAU SPALTER PRO 80 MM;Façozinc;Pièce(s);5,80;0,00;;;;;;5420000016569;;
AR00025154;CORDE DE RECHANGE LONGO DUO AVEC MANIVELLE / BLISTER;Façozinc;Pièce(s);4,58;0,00;;;;;;5420000019317;;
AR00025156;PINCEAU POUR PIERRE A SOUDER (EX FR 03390000);Façozinc;Pièce(s);0,63;0,00;;;;;;4014118006959;;
AR00025174;ECROU EN INOX M14;Façozinc;Pièce(s);0,23;0,00;;;;;;5410439061049;;
AR00025179;FLOT (RONDELLES) NORMAL M16X30 DIN125 INOX A2;Façozinc;Pièce(s);0,20;0,00;;;;;;5410439026024;;
AR00025237;TRIDEX 0,45 X 20 1MM (9M2);Façozinc;Pièce(s);89,98;0,00;;;;;;5414564014284;;
AR00025271;BALAI INDUSTRIEL EN FIBRE COCO 1M;Façozinc;Pièce(s);14,83;0,00;;;;;;5420000034297;;
AR00025334;REPAROIR RIGIDE EXTRA EPAIS 155 X 10 X 5 MM;Façozinc;Pièce(s);3,54;0,00;;;;;;5420000019553;;
AR00025336;MARTEAU DE COFFREUR ITALIEN AVEC MANCHE BOIS - 500 GR;Façozinc;Pièce(s);11,12;0,00;;;;;;5420000033528;;
AR00025338;BURIN À BRIQUES - AVEC POIGNEE DE SECURITE CAOUTCHOUC- 80 MM;Façozinc;Pièce(s);13,03;0,00;;;;;;5420000036550;;
AR00025346;COLLIER DE SERRAGE NYLON 160 X 2.5 X 32MM INCOLORE;Façozinc;Pièce(s);1,61;0,00;;;;;;5420000039964;;
AR00025347;COLLIER DE SERRAGE NYLON 140 X 3.6 X 30MM INCOLORE;Façozinc;Pièce(s);1,61;0,00;;;;;;8016650520074;;
AR00025348;COLLIER DE SERRAGE NYLON 200 X 4.8 X 50MM INCOLORE;Façozinc;Pièce(s);3,02;0,00;;;;;;5420000039995;;
AR00025349;COLLIER DE SERRAGE NYLON 360 X 4.8 X 100MM INCOLORE;Façozinc;Pièce(s);5,75;0,00;;;;;;5420000040014;;
AR00025352;COLLIER DE SERRAGE NYLON 160 X 2.5 X 32MM NOIR;Façozinc;Pièce(s);1,61;0,00;;;;;;8016650530059;;
AR00025353;COLLIER DE SERRAGE NYLON 140 X 3.6 X 30MM NOIR;Façozinc;Pièce(s);1,61;0,00;;;;;;5420000040069;;
AR00025354;COLLIER DE SERRAGE NYLON 200 X 4.8 X 50MM NOIR;Façozinc;Pièce(s);3,02;0,00;;;;;;5420000040083;;
AR00025355;COLLIER DE SERRAGE NYLON 360 X 4.8 X 100MM NOIR;Façozinc;Pièce(s);5,75;0,00;;;;;;5420000040106;;
AR00025359;GENESIS NIVEAU RECTANGULAIRE, PROFILÉ ALU AVEC PLUMBSITE - 40 CM;Façozinc;Pièce(s);16,20;0,00;;;;;;7396321123478;;
AR00025361;DECAMETRE AVEC RUBAN EN FIBRE DE VERRE 20 M;Façozinc;Pièce(s);22,95;0,00;;;;;;4975364035059;;
AR00025362;COMPAS A POINTE 1/4 DE CERCLE 190MM;Façozinc;Pièce(s);12,57;0,00;;;;;;5420000060203;;
AR00025369;SEAU DE MACON CAOUTCHOUC ROUGE 11 L;Façozinc;Pièce(s);4,84;0,00;;;;;;3463521121017;;
AR00025381;PETITE PINCE A BORDER, 45°-22 MM;Façozinc;Pièce(s);69,12;0,00;;;;;;4014118002876;;
AR00025384;GRATTOIR UNIVERSEL 300 MM / AVEC MANCHE 1.1M;Façozinc;Pièce(s);20,95;0,00;;;;;;3476060009050;;
AR00025392;MECHE A BOIS PLATE EXTREME 10x406MM;Façozinc;Pièce(s);14,00;0,00;;;;;;5035048073124;;
AR00025393;MECHE A BOIS PLATE EXTREME 12x406MM;Façozinc;Pièce(s);14,80;0,00;;;;;;5035048073131;;
AR00025394;MECHE A BOIS PLATE EXTREME 14x406MM;Façozinc;Pièce(s);15,40;0,00;;;;;;5035048073155;;
AR00025395;MECHE A BOIS PLATE EXTREME 16x406MM;Façozinc;Pièce(s);15,90;0,00;;;;;;5035048073162;;
AR00025396;MECHE A BOIS PLATE EXTREME 20x406MM;Façozinc;Pièce(s);17,60;0,00;;;;;;5035048073179;;
AR00025397;MECHE A BOIS PLATE EXTREME 22x406MM;Façozinc;Pièce(s);18,20;0,00;;;;;;5035048073186;;
AR00025398;MECHE A BOIS PLATE EXTREME 24x406MM;Façozinc;Pièce(s);20,50;0,00;;;;;;5035048073193;;
AR00025442;ROCKFLEX 224 2000x1000x240MM (Rockroof Flexi plus);Façozinc;M²;30,66;0,00;;;;;;;;
AR00025446;JONCTION STANDARD 110MM;Façozinc;Pièce(s);0,14;0,00;;;;;;;;
AR00025448;PORTE-EMBOUTS 60MM DESSERRAGE RAPIDE MAGNETIQUE;Façozinc;Pièce(s);4,80;0,00;;;;;;5011402371310;;
AR00025450;LAME HCS <100mm, 150x126 T344DP;Façozinc;Pièce(s);21,10;0,00;;;;;;5035048060841;;
AR00025524;PEINTURE DE RETOUCHE 1/4 L;Façozinc;Pièce(s);11,35;0,00;;;;;;;;
AR00025628;PROF. DE RIVE ALU 60X64 ANODISE STANDARD;Façozinc;Mc;5,83;0,00;;;;;;;;
AR00025629;ANGLE ALU 60X64MM 500X500MM EXTERIEUR 90° ANODISE;Façozinc;Pièce(s);11,83;0,00;;;;;;;;
AR00025640;RACCORD POUR TUYAUX 'PIPECO' N°4 D 75-150;Façozinc;Pièce(s);53,96;0,00;;;;;;;;
AR00025650;JONCTION STANDARD 60MM BRUT;Façozinc;Pièce(s);0,14;0,00;;;;;;;;
AR00025654;LAME SCIE HCS BOIS 100mm T101D (5 LAMES/BTE);Façozinc;Boîte(s);18,70;0,00;;;;;;5035048033241;;
AR00025660;LAINE DE VERRE AVEC KRAFT ALUMINIUM URSA12 20 4000X450;Façozinc;M²;12,22;0,00;;;;;;;;
AR00025770;FLEXIBLE ALU UBFLEX COMPRIME D110 12X3M;Façozinc;Pièce(s);20,47;0,00;;;;;;;;
